fold,entry_ts_ms,side,book_idx,stack_same_before,stack_opp_before,abs_mean,pred_mean,pnl,win,exit_reason,entry_price,exit_price,hour_utc,realized_vol_24h,is_addon,signed_fwd_1,signed_fwd_3,signed_fwd_6,signed_fwd_12,strength_tercile,vol_tercile
3,1713927600000,-1,1,3,0,0.5068064811832671,0.5068064811832671,-0.6815697350000016,False,stop,3228.6,3293.17,3,0.019213802607227548,False,-0.01032256071185822,-0.005406908484211881,-0.005067045665204217,0.019155904344064778,high,low
3,1713952800000,1,1,0,2,0.08196095835932797,0.08196095835932797,0.28952015500000183,True,target,3254.62,3287.170000000001,10,0.02056020379340106,False,0.004603199882393438,-0.005647571911598925,-0.028501249571225573,-0.041336918704366066,low,low
3,1713924000000,-1,4,2,0,0.30263235409884987,-0.30263235409884987,-0.14135523500000163,False,max_hold,3236.1,3246.67,2,0.019603643669809625,True,-0.0019719958021564565,-0.007829163867588473,-0.006364871851230358,0.005299932202969981,mid,low
3,1713960000000,-1,4,2,1,0.3927286021604275,-0.3927286021604275,0.8227085649999992,True,target,3278.5,3192.67,12,0.021086400487952447,True,0.007638300928883512,0.029669862791785295,0.04382165682969241,0.035627065076856756,high,low
3,1713963600000,-1,3,2,0,0.09461281137514202,0.09461281137514202,0.8206005250000012,True,target,3270.03,3184.42,13,0.022002408059390084,True,0.010339793265735975,0.022983478507275112,0.0349372281838678,0.03245161210836911,low,mid
3,1714010400000,-1,1,0,0,0.1293486775958504,-0.1293486775958504,0.012988985000000002,True,max_hold,3139.74,3134.99,2,0.029166036710760106,False,0.002232992463650385,-0.001240198939328696,0.004922733385774869,0.011488492476337875,low,mid
3,1714017600000,1,1,0,1,0.04935789147622074,0.04935789147622074,-0.15845182499999874,False,max_hold,3147.27,3134.88,4,0.026970299737675875,False,0.0003866375526477839,-0.006471425266447173,-0.02324579056287457,0.0004341749566618702,low,mid
3,1714035600000,-1,2,0,1,0.4264274226078437,-0.4264274226078437,0.2792802199999967,True,target,3135.66,3104.3,9,0.027318123196702276,True,0.016849129791252082,0.008702087480222609,-0.007639845863318451,-0.010858469861685371,high,mid
3,1714039200000,-1,2,1,1,0.069487964152704,0.069487964152704,0.2790059049999993,True,target_entry_bar,3133.31,3101.98,10,0.030651100495719882,True,-0.009178925783404512,-0.01318598599637899,-0.02424352543428765,-0.02484377332044163,low,mid
3,1714050000000,1,1,0,0,0.1861091186664806,0.1861091186664806,0.27652824500000145,True,target,3109.16,3140.25,13,0.03219033073919305,False,-0.001985461299516378,0.010913632433471099,0.013491529765907728,0.007557562365901438,mid,mid
3,1714060800000,-1,2,0,0,0.2768961163180521,-0.2768961163180521,-0.15139398999999856,False,max_hold,3157.26,3168.92,16,0.032105075876909674,True,-0.0006937448919466238,-0.002550066840261156,-0.000586040205525773,0.007783247486362721,mid,mid
3,1714064400000,-1,3,1,0,0.2768961163180521,-0.2768961163180521,-0.06922595500000273,False,max_hold,3155.18,3158.63,17,0.03203756330890227,True,-0.0035834465031323592,-0.004194405138383761,0.001434011719009587,0.0024564968961401368,mid,mid
3,1714068000000,-1,4,2,0,0.33283500407346944,-0.33283500407346944,0.026902700000003096,True,max_hold,3157.38,3151.22,18,0.027916818951743763,True,0.0017222399212690753,0.00043213712310230523,0.007936182494345911,0.009977005258194116,mid,mid
3,1714071600000,-1,5,3,0,0.2933562336380818,-0.2933562336380818,0.265609575000002,True,max_hold,3168.69,3138.66,19,0.027982800638514056,True,-0.002335038532875311,0.0019590309748074297,0.005854974832771309,0.009905745332292715,mid,mid
3,1714093200000,1,1,0,6,0.15657369477190197,0.15657369477190197,-0.11506953500000182,False,max_hold,3146.71,3138.66,1,0.026481720246564925,False,0.0021263070908685844,-0.004478276070304821,-0.004074627340050263,-0.0003655086927502049,low,mid
3,1714075200000,-1,6,4,0,0.3689750176204486,-0.3689750176204486,0.2629680399999976,True,max_hold,3163.24,3133.48,20,0.028030558748914466,True,0.0010402809389007395,0.005604907604138343,0.006062000743958462,0.009775488459186188,high,mid
3,1714078800000,-1,6,5,0,0.3384441767187669,-0.3384441767187669,0.25948488000000075,True,max_hold,3170.63,3141.21,21,0.02766008059608636,True,0.003247163071330328,0.007507289549751994,0.008996755992577987,0.006314454135794012,mid,mid
3,1714082400000,-1,6,6,0,0.32198405939873725,-0.32198405939873725,0.14936062499999853,True,max_hold,3167.33,3148.92,22,0.027220089413471756,True,0.0013265244742182158,0.003903591113868954,0.008364385825500364,0.01174876449599993,mid,mid
3,1714086000000,-1,7,6,0,0.06884140107392152,0.06884140107392152,0.320767865000002,True,max_hold,3157.05,3121.52,23,0.02715517110914998,True,0.0029513954933363395,0.00045966954514919944,0.0010239535385044851,0.008518152191831163,low,mid
